t, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7, x, y
1486636476.647704, 52, 6, 26, 6, -342, -479, -289, -283, 319, 246
1486636476.661473, -66, 32, 5, -20, -575, -482, -293, -294, 319, 246
1486636476.6621463, -62, 11, 28, -5, -346, -487, -294, -284, 319, 246
1486636476.6654258, 55, -21, 35, 29, -115, -477, -299, -270, 319, 246
1486636476.6699498, 134, -18, 40, 20, -129, -481, -294, -274, 319, 246
1486636476.6707282, 39, 1, 25, -8, -400, -477, -278, -279, 319, 246
1486636476.670832, -79, 18, -7, -31, -572, -482, -285, -287, 319, 246
1486636476.6839764, -62, 0, 24, -5, -339, -474, -288, -280, 319, 246
1486636476.6849902, 65, -12, 34, 13, -87, -461, -292, -267, 319, 246
1486636476.68661, 132, -6, 54, 15, -153, -462, -289, -278, 319, 246
1486636476.699035, 35, 8, 27, -6, -457, -466, -276, -270, 319, 246
1486636476.7000008, -99, 27, 12, -15, -506, -472, -284, -282, 319, 246
1486636476.7008853, -37, 1, 11, -4, -306, -469, -289, -273, 319, 246
1486636476.7065997, 87, -25, 45, 16, -47, -464, -291, -259, 319, 246
1486636476.7071798, 118, -9, 35, 16, -164, -457, -283, -253, 319, 246
1486636476.7074776, 15, 12, 25, -6, -435, -455, -278, -269, 319, 246
1486636476.7214267, -102, 27, 5, -21, -481, -463, -284, -276, 319, 246
1486636476.722412, -26, 3, 23, -6, -274, -459, -289, -263, 319, 246
1486636476.7228417, 95, -30, 31, 22, -30, -451, -282, -245, 319, 246
1486636476.7248712, 121, -8, 54, 15, -153, -462, -289, -263, 319, 246
1486636476.7365704, -1, 22, 9, -16, -470, -456, -276, -276, 319, 246
1486636476.7369668, -100, 18, 4, -29, -448, -462, -288, -275, 319, 246
1486636476.743884, -20, -9, 18, 7, -217, -459, -287, -257, 319, 246
1486636476.7454913, 98, -22, 38, 19, -35, -465, -285, -247, 319, 246
1486636476.7457898, 101, -5, 27, 6, -251, -470, -281, -251, 319, 246
1486636476.7481823, -24, 12, 25, -6, -435, -455, -278, -269, 319, 246
1486636476.7589612, -101, 12, 8, -14, -434, -461, -270, -254, 319, 246
1486636476.7600107, -1, -1, 25, 11, -144, -455, -286, -244, 319, 246
1486636476.76106, 109, -22, 46, 22, -55, -451, -282, -245, 319, 246
1486636476.7739499, 89, -12, 31, 5, -273, -448, -271, -239, 319, 246
1486636476.7748017, -46, 23, 6, -17, -534, -447, -262, -251, 319, 246
1486636476.7752352, -88, 18, 2, -12, -391, -451, -276, -275, 319, 246
1486636476.7814717, 7, -8, 35, 13, -119, -453, -279, -241, 319, 246
1486636476.781709, 124, -25, 51, 22, -63, -444, -274, -230, 319, 246
1486636476.7832274, 69, 3, 28, 1, -257, -445, -264, -251, 319, 246
1486636476.7964976, -61, 26, 5, -27, -537, -453, -265, -248, 319, 246
1486636476.7967331, -74, 9, 9, -19, -384, -450, -271, -255, 319, 246
1486636476.8019853, 28, -14, 23, 19, -89, -446, -282, -238, 319, 246
1486636476.8115578, 138, -24, 49, 24, -54, -435, -275, -228, 319, 246
1486636476.8121994, 47, 0, 18, 9, -298, -444, -264, -241, 319, 246
1486636476.813914, -72, 27, 8, -23, -551, -452, -262, -251, 319, 246
1486636476.819945, -68, 9, 18, -7, -338, -451, -275, -253, 319, 246
1486636476.8208358, 45, -20, 38, 16, -58, -446, -280, -227, 319, 246
1486636476.8209028, 131, -11, 30, 19, -83, -441, -280, -228, 319, 246
1486636476.834006, 36, 12, 30, 3, -369, -443, -271, -243, 319, 246
1486636476.8347511, -72, 31, 2, -20, -517, -448, -271, -250, 319, 246
1486636476.8350623, -62, 2, 16, -1, -301, -445, -286, -251, 319, 246
1486636476.8491704, 54, -29, 33, 17, -54, -444, -287, -232, 319, 246
1486636476.8497956, 130, -16, 34, 21, -107, -433, -271, -222, 319, 246
1486636476.8534303, 33, 3, 18, -4, -445, -430, -261, -235, 319, 246
1486636476.8578932, -81, 22, 3, -20, -500, -436, -265, -250, 319, 246
1486636476.8584852, -56, 2, 27, -2, -257, -437, -272, -240, 319, 246
1486636476.8585222, 77, -24, 41, 18, -32, -411, -261, -219, 319, 246
1486636476.8714974, 117, -16, 42, 17, -135, -421, -261, -219, 319, 246
1486636476.8725507, 17, 8, 17, -10, -441, -426, -252, -236, 319, 246
1486636476.8740792, -99, 13, -4, -17, -736, -448, -271, -250, 319, 246
1486636476.8866856, -47, -6, 18, -7, -245, -431, -272, -242, 319, 246
1486636476.8873935, 88, -25, 40, 20, -13, -423, -263, -219, 319, 246
1486636476.888084, 114, -12, 43, 19, -152, -415, -271, -222, 319, 246
1486636476.8940039, -3, 13, 10, -18, -430, -423, -251, -228, 319, 246
1486636476.8950367, -108, 23, 5, -19, -443, -416, -254, -231, 319, 246
1486636476.8985353, -25, -7, 20, -5, -212, -414, -261, -240, 319, 246
1486636476.9164956, 104, -25, 45, 24, 6, -407, -261, -209, 319, 246
1486636476.9175587, 102, -20, 38, 7, -175, -409, -247, -209, 319, 246
1486636476.9181259, -15, 16, -2, -26, -469, -409, -250, -233, 319, 246
1486636476.92484, -103, 12, 10, -20, -442, -415, -256, -232, 319, 246
1486636476.9249163, -9, -10, 25, -1, -181, -407, -260, -222, 319, 246
1486636476.925299, 108, -33, 41, 22, 3, -400, -258, -205, 319, 246
1486636476.931522, 93, -6, 37, 3, -211, -395, -239, -205, 319, 246
1486636476.932441, -31, 17, 11, -16, -464, -398, -243, -222, 319, 246
1486636476.9344888, -93, 14, 12, -18, -403, -405, -254, -231, 319, 246
1486636476.946391, 0, -11, 24, 7, -114, -402, -261, -218, 319, 246
1486636476.9473825, 107, -24, 39, 26, 12, -394, -252, -201, 319, 246
1486636476.9478068, 78, -5, 34, 11, -220, -404, -248, -208, 319, 246
1486636476.9508367, -15, 16, -2, -26, -469, -409, -250, -233, 319, 246
1486636476.961422, -93, 9, 9, -17, -350, -398, -252, -219, 319, 246
1486636476.962421, 4, -19, 15, 0, -61, -393, -250, -197, 319, 246
1486636476.9649227, 129, -33, 41, 22, 3, -400, -258, -205, 319, 246
1486636476.9696627, 63, 7, 39, -4, -266, -393, -239, -208, 319, 246
1486636476.9700904, -60, 22, 9, -16, -502, -393, -238, -224, 319, 246
1486636476.9726064, -82, 12, 12, -18, -403, -405, -252, -223, 319, 246
1486636476.983893, 19, -14, 28, 4, -77, -393, -252, -212, 319, 246
1486636476.9895182, 128, -28, 44, 12, -38, -381, -249, -207, 319, 246
1486636476.9922476, 45, -1, 18, 5, -220, -404, -248, -208, 319, 246
1486636476.9988456, -68, 25, 10, -29, -498, -398, -249, -236, 319, 246
1486636476.9991229, -63, 14, 14, -17, -300, -396, -254, -235, 319, 246
1486636477.00383, 47, -30, 38, 17, -57, -393, -250, -197, 319, 246
1486636477.006439, 129, -26, 38, 17, -51, -388, -258, -221, 319, 246
1486636477.0071604, 37, 10, 29, -10, -344, -393, -253, -235, 319, 246
1486636477.0163164, -79, 25, 10, -23, -476, -391, -238, -224, 319, 246
1486636477.0271285, -69, 0, 14, -7, -258, -384, -255, -227, 319, 246
1486636477.0271966, 62, -27, 32, 13, -19, -383, -256, -214, 319, 246
1486636477.0306897, 126, -16, 40, 13, -82, -383, -252, -207, 319, 246
1486636477.0366423, 33, 13, 23, -12, -396, -390, -244, -220, 319, 246
1486636477.0373943, -85, 29, 0, -27, -451, -382, -242, -228, 319, 246
1486636477.0402093, -45, -6, 16, -16, -236, -390, -256, -225, 319, 246
1486636477.044021, 81, -19, 26, 12, 1, -379, -250, -209, 319, 246
1486636477.0448053, 114, -15, 39, 12, -116, -373, -240, -208, 319, 246
1486636477.0481977, 15, 16, 6, -10, -398, -379, -239, -223, 319, 246
1486636477.0591378, -103, 18, 8, -17, -419, -381, -238, -223, 319, 246
1486636477.0599, -32, 2, 19, -5, -204, -376, -241, -208, 319, 246
1486636477.0648, 96, -25, 40, 15, -225, -383, -256, -214, 319, 246
1486636477.0749092, 105, -4, 44, 9, -147, -366, -233, -202, 319, 246
1486636477.0749757, 0, 17, 20, -22, -395, -371, -225, -206, 319, 246
1486636477.0761771, -109, 15, 6, -22, -388, -367, -225, -228, 319, 246
1486636477.082377, -8, -6, 33, -12, -158, -363, -242, -209, 319, 246
1486636477.0829623, 102, -23, 45, 22, 19, -359, -236, -194, 319, 246
1486636477.083033, 94, -11, 41, 5, -157, -367, -229, -202, 319, 246
1486636477.0964806, -27, 19, 11, -16, -431, -361, -219, -211, 319, 246
1486636477.0973883, -92, 13, 5, -22, -407, -368, -230, -211, 319, 246
1486636477.1016507, -10, 1, 18, 2, -104, -357, -234, -194, 319, 246
1486636477.1114106, 107, -27, 40, 23, 52, -347, -232, -176, 319, 246
1486636477.1119428, 90, 4, 37, 9, -173, -350, -220, -186, 319, 246
1486636477.1129885, -41, 25, 13, -16, -475, -371, -225, -206, 319, 246
1486636477.1191823, -88, 13, 13, -21, -348, -360, -228, -209, 319, 246
1486636477.1198468, -7, -13, 32, 5, -65, -356, -229, -192, 319, 246
1486636477.1222637, 114, -24, 47, 24, 8, -351, -236, -194, 319, 246
1486636477.1350596, 76, -1, 26, 3, -205, -352, -208, -183, 50, 1390
1486636477.1353679, -62, 12, 20, -18, -478, -349, -208, -198, 50, 1390
1486636477.1354227, -86, 18, 18, -11, -301, -351, -222, -200, 50, 1390
1486636477.1490362, 16, -13, 35, 6, -41, -347, -231, -190, 50, 1390
1486636477.1494665, 129, -22, 41, 13, 8, -337, -222, -177, 50, 1390
1486636477.1505058, 49, -6, 27, 8, -247, -339, -213, -185, 50, 1390
1486636477.1564808, -64, 19, 10, -26, -469, -348, -211, -199, 50, 1390
1486636477.1586285, -77, 8, 19, -4, -259, -348, -220, -194, 50, 1390
1486636477.1588662, 41, -21, 39, 13, -49, -343, -224, -178, 50, 1390
1486636477.171649, 135, -22, 50, 17, -31, -338, -219, -175, 50, 1390
1486636477.1719892, 46, 8, 26, 4, -299, -340, -206, -183, 50, 1390
1486636477.1728384, -78, 31, 14, -21, -463, -349, -217, -198, 50, 1390
1486636477.1865828, -61, 5, 23, -3, -247, -349, -225, -192, 50, 1390
1486636477.1871805, 65, -21, 45, 20, -34, -338, -224, -173, 50, 1390
1486636477.1875231, 126, -20, 42, 10, -45, -340, -219, -163, 50, 1390
1486636477.1939776, 33, 14, 27, -8, -329, -341, -210, -179, 50, 1390
1486636477.1943703, -79, 32, 6, -26, -448, -345, -210, -189, 50, 1390
1486636477.1959662, -55, 2, 30, 0, -204, -342, -219, -181, 50, 1390
1486636477.209113, 84, -27, 38, 12, 20, -334, -218, -163, 50, 1390
1486636477.2094626, 118, -13, 29, 11, -49, -328, -211, -157, 50, 1390
1486636477.2100348, 33, 11, 23, -18, -369, -327, -193, -170, 50, 1390
1486636477.2108374, -94, 25, 14, -21, -463, -349, -217, -202, 50, 1390
1486636477.2239964, -36, -6, 26, -7, -169, -329, -216, -163, 50, 1390
1486636477.2245853, 81, -22, 33, 20, 64, -310, -205, -135, 50, 1390
1486636477.225334, 119, -13, 39, 10, -45, -340, -219, -163, 50, 1390
1486636477.2315426, 15, 9, 17, -14, -366, -328, -197, -164, 50, 1390
1486636477.2319572, -100, 15, 8, -24, -376, -327, -202, -170, 50, 1390
1486636477.2327545, -19, 0, 21, 252, -204, -342, -219, -181, 50, 1390
1486636477.2463994, 92, -23, 44, 15, 71, -312, -210, -144, 50, 1390
1486636477.2467623, 109, -11, 37, 8, -137, -318, -200, -149, 50, 1390
1486636477.2477496, -15, 16, 13, -21, -369, -327, -193, -170, 50, 1390
1486636477.2614548, -110, 14, 10, -28, -350, -323, -204, -166, 50, 1390
1486636477.2618506, -9, -4, 30, -6, -116, -321, -215, -151, 50, 1390
1486636477.2627656, 106, -23, 49, 21, 48, -316, -211, -135, 50, 1390
1486636477.2762682, 96, -7, 36, 5, -134, -315, -199, -149, 50, 1390
1486636477.277034, -32, 24, 8, -26, -366, -315, -196, -164, 50, 1390
1486636477.2913961, -91, 27, 10, -23, -341, -316, -201, -166, 50, 1390
1486636477.2918413, 2, -8, 42, -3, -55, -317, -219, -154, 50, 1390
1486636477.2927063, 110, -35, 42, 26, 68, -312, -210, -142, 50, 1390
1486636477.293172, 89, -10, 32, 0, -141, -306, -196, -144, 50, 1390
1486636477.2987785, -43, 19, 1, -18, -414, -310, -194, -160, 50, 1390
1486636477.2994268, -86, 21, 14, -13, -297, -311, -194, -161, 50, 1390
1486636477.300212, 8, -21, 26, 8, -51, -321, -215, -151, 50, 1390
1486636477.306369, 121, -33, 44, 24, 60, -307, -202, -145, 50, 1390
1486636477.3067687, 71, -1, 27, -4, -186, -308, -193, -157, 50, 1390
1486636477.3077765, -61, 26, 17, -26, -449, -315, -196, -164, 50, 1390
1486636477.3214476, -81, 14, 21, -5, -300, -312, -203, -172, 50, 1390
1486636477.32181, 18, -20, 29, 16, -30, -314, -214, -158, 50, 1390
1486636477.322826, 121, -22, 39, 13, 21, -305, -209, -142, 50, 1390
1486636477.3365195, 55, 8, 35, -3, -225, -294, -179, -147, 50, 1390
1486636477.3368096, -63, 27, 11, -24, -483, -324, -201, -177, 50, 1390
1486636477.3376722, -68, 8, 20, -12, -250, -333, -237, -181, 50, 1390
1486636477.343891, 50, -12, 46, 20, 2, -337, -261, -170, 50, 1390
1486636477.3442945, 154, -11, 42, 20, 12, -347, -287, -179, 50, 1390
1486636477.345288, 40, 6, 29, 3, -266, -366, -193, -157, 50, 1390
1486636477.3589783, -75, 25, 8, -23, -381, -373, -337, -220, 50, 1390
1486636477.3593593, -60, 1, 20, -6, -143, -368, -364, -227, 50, 1390
1486636477.360435, 81, -14, 45, 14, 88, -358, -113, -158, 50, 1390
1486636477.3739603, 130, -14, 54, 22, 81, -354, -379, -205, 50, 1390
1486636477.3743422, 33, 4, 22, -1, -187, -341, -372, -202, 50, 1390
1486636477.3753471, -89, 25, 18, -18, -257, -343, -388, -214, 50, 1390
1486636477.3814101, -41, -3, 23, 0, -47, -336, -409, -210, 50, 1390
1486636477.3817747, 91, -37, 41, 21, 212, -334, -419, -199, 50, 1390
1486636477.3828566, 125, -7, 44, 15, 168, -347, -287, -179, 50, 1390
1486636477.3964667, 23, 10, 26, -9, -151, -319, -414, -218, 50, 1390
1486636477.3968487, -79, 30, 11, -14, -194, -328, -410, -220, 50, 1390
1486636477.3977473, -30, -3, 20, 2, 10, -318, -418, -227, 50, 1390
1486636477.4114015, 90, -12, 42, 24, 264, -312, -420, -194, 50, 1390
1486636477.4117756, 115, -8, 33, 13, 85, -314, -408, -196, 50, 1390
1486636477.412547, 5, 18, 21, -12, -176, -311, -395, -202, 50, 1390
1486636477.41897, -99, 20, 20, -13, -148, -310, -398, -209, 50, 1390
1486636477.419359, -13, -9, 23, 7, 94, -306, -412, -205, 50, 1390
1486636477.4199572, 97, -23, 42, 25, 291, -300, -408, -193, 50, 1390
1486636477.4339297, 102, -13, 37, 11, 104, -301, -407, -207, 50, 1390
1486636477.4343233, -21, 18, 4, -15, -162, -310, -405, -218, 50, 1390
1486636477.4351547, -88, 12, 13, -15, -113, -312, -405, -218, 50, 1390
1486636477.4359505, -7, -3, 20, 2, 10, -318, -418, -211, 50, 1390
1486636477.4489348, 105, -30, 42, 10, 235, -309, -410, -188, 50, 1390
1486636477.4493175, 95, -2, 42, 4, 80, -302, -400, -194, 50, 1390
1486636477.450281, -29, 18, 21, -12, -176, -311, -395, -207, 50, 1390
1486636477.4565194, 8, 1, 34, 7, 151, -303, -412, -207, 50, 1390
1486636477.456849, -13, -9, 23, 7, 94, -306, -412, -205, 50, 1390
1486636477.4713767, 83, -5, 37, 0, 59, -301, -394, -200, 50, 1390
1486636477.4718628, -42, 30, 14, -10, -201, -297, -387, -215, 50, 1390
1486636477.4729888, -88, 15, 23, -15, -162, -310, -405, -218, 50, 1390
1486636477.4864793, 16, -12, 30, 15, 188, -299, -402, -188, 50, 1390
1486636477.486829, 126, -29, 45, 20, 257, -286, -396, -183, 50, 1390
1486636477.4877763, 66, 10, 29, 5, 235, -309, -410, -188, 50, 1390
1486636477.4939098, -63, 18, 12, -18, -203, -295, -380, -207, 50, 1390
1486636477.4942908, -82, 13, 20, -6, -52, -293, -387, -206, 50, 1390
1486636477.4950585, 23, -19, 26, 12, 231, -303, -412, -207, 50, 1390
1486636477.5163887, 139, -14, 25, 19, 231, -282, -382, -176, 50, 1390
1486636477.5167196, 46, 5, 32, 3, -12, -278, -371, -183, 50, 1390
1486636477.5174427, -71, 25, 13, -9, -208, -283, -387, -215, 50, 1390
1486636477.524, -67, 6, 19, -7, 5, -287, -384, -194, 50, 1390
1486636477.524385, 55, -13, 35, 13, 213, -278, -386, -170, 50, 1390
1486636477.5252333, 129, -9, 43, 22, 193, -279, -383, -176, 50, 1390
1486636477.5313623, 34, 8, 30, 3, -89, -288, -376, -189, 50, 1390
1486636477.531887, -79, 23, 10, -20, -167, -280, -373, -194, 50, 1390
1486636477.532784, -56, 8, 24, -4, 28, -273, -381, -188, 50, 1390
1486636477.5468514, 78, -29, 37, 16, 239, -273, -381, -167, 50, 1390
1486636477.547949, 120, -24, 41, 24, 178, -270, -375, -167, 50, 1390
1486636477.5519485, 36, 18, 23, -7, -91, -275, -371, -183, 50, 1390
1486636477.562544, -92, 22, 9, -20, -157, -283, -366, -189, 50, 1390
1486636477.5679069, -31, 0, 30, -8, 58, -279, -375, -179, 50, 1390
1486636477.5684154, 93, -20, 37, 21, 277, -271, -376, -162, 50, 1390
1486636477.5697691, 116, -12, 34, 11, 179, -266, -360, -161, 50, 1390
1486636477.5709734, 14, 14, 24, -13, -136, -266, -359, -177, 50, 1390
1486636477.5712538, -84, 22, 22, -21, -159, -272, -366, -182, 50, 1390
1486636477.589826, -24, 3, 30, -4, 81, -265, -374, -174, 50, 1390
1486636477.589893, 97, -19, 53, 28, 301, -268, -377, -157, 50, 1390
1486636477.595479, 117, -4, 41, 3, 134, -272, -373, -168, 50, 1390
1486636477.6004436, 10, 22, 22, -13, -134, -278, -360, -177, 50, 1390
1486636477.607316, -88, 28, 17, -12, -122, -271, -363, -183, 50, 1390
1486636477.607873, -17, -5, 25, 1, 125, -279, -375, -179, 50, 1390
1486636477.608445, 105, -17, 31, 16, 272, -260, -366, -155, 50, 1390
1486636477.609255, 109, 1, 44, 7, 118, -256, -360, -163, 50, 1390
1486636477.6214402, -10, 31, 22, -12, -146, -266, -359, -177, 50, 1390
1486636477.6229496, -88, 19, 12, -10, -89, -264, -359, -175, 50, 1390
1486636477.623012, -3, -5, 19, 4, 161, -259, -367, -163, 50, 1390
1486636477.6242094, 112, -28, 42, 21, 298, -249, -359, -157, 50, 1390
1486636477.6374774, 88, -1, 34, 16, 94, -251, -345, -157, 50, 1390
1486636477.6377702, -35, 27, 13, -12, -161, -255, -347, -181, 50, 1390
1486636477.6385288, -78, 14, 15, -9, -90, -256, -347, -176, 50, 1390
1486636477.65247, 24, -8, 38, 14, 165, -256, -358, -161, 50, 1390
1486636477.6537411, 119, -29, 41, 21, 257, -242, -346, -141, 50, 1390
1486636477.654003, 62, -11, 38, 1, 77, -246, -342, -153, 50, 1390
1486636477.6599536, -56, 24, 21, -19, -202, -246, -345, -177, 50, 1390
1486636477.66173, -72, 16, 19, -5, -35, -241, -340, -164, 50, 1390
1486636477.662014, 30, -23, 28, 20, 194, -243, -347, -151, 50, 1390
1486636477.6749694, 132, -32, 29, 22, 250, -243, -343, -141, 50, 1390
1486636477.6750376, 57, 3, 26, 7, 22, -242, -331, -161, 50, 1390
1486636477.6760912, -56, 28, 5, -21, -221, -248, -335, -171, 50, 1390
1486636477.6815689, -67, 8, 19, -7, -17, -243, -345, -170, 50, 1390
1486636477.6822584, 40, -16, 29, 19, 214, -238, -342, -156, 50, 1390
1486636477.6830838, 125, -19, 36, 26, 229, -239, -337, -149, 50, 1390
1486636477.6869037, 62, -11, 38, 1, 77, -246, -342, -153, 50, 1390
1486636477.6964786, -68, 22, 10, -17, -177, -242, -327, -166, 50, 1390
1486636477.6975038, -55, 13, 16, -3, 33, -240, -338, -164, 50, 1390
1486636477.7020054, 67, -22, 35, 20, 194, -243, -347, -151, 50, 1390
1486636477.71145, 126, -24, 42, 13, 219, -231, -336, -153, 50, 1390
1486636477.711738, 33, 7, 18, -3, -91, -237, -333, -163, 50, 1390
1486636477.7139022, -85, 29, 9, -13, -221, -248, -335, -171, 50, 1390
1486636477.718975, -47, 2, 19, 0, 16, -247, -350, -177, 50, 1390
1486636477.7199862, 91, -16, 42, 25, 249, -229, -338, -153, 50, 1390
1486636477.7213404, 117, -24, 34, 21, 194, -239, -337, -149, 50, 1390
1486636477.735018, 31, 19, 19, -2, -99, -232, -320, -164, 50, 1390
1486636477.7382672, -76, 28, 13, -18, -124, -241, -330, -178, 50, 1390
1486636477.7391748, -27, -5, 33, -5, 55, -239, -338, -164, 50, 1390
1486636477.7492342, 92, -26, 37, 20, 267, -229, -334, -144, 50, 1390
1486636477.7499058, 117, -17, 47, 9, 139, -229, -327, -150, 50, 1390
1486636477.75195, 9, 18, 11, -23, -150, -238, -328, -172, 50, 1390
1486636477.757451, -81, 30, 15, -17, -138, -247, -338, -184, 50, 1390
1486636477.7577043, -9, 0, 32, -2, 71, -241, -340, -156, 50, 1390
1486636477.7599373, 97, -16, 47, 26, 299, -227, -336, -137, 50, 1390
1486636477.7718146, 107, -11, 33, 4, 104, -225, -326, -139, 50, 1390
1486636477.772259, -9, 29, 30, -13, -158, -227, -317, -153, 50, 1390
1486636477.7744727, -87, 26, 15, -14, -112, -231, -322, -159, 50, 1390
1486636477.7865412, -1, -6, 21, -5, 131, -229, -335, -156, 50, 1390
1486636477.7873762, 105, -26, 24, 8, 291, -224, -329, -141, 50, 1390
1486636477.7885141, 101, -6, 34, 1, 95, -223, -322, -148, 50, 1390
1486636477.7949104, -23, 24, 12, -15, -133, -229, -321, -168, 50, 1390
1486636477.798005, -81, 13, 14, -16, -73, -224, -318, -160, 50, 1390
1486636477.7980719, 5, -2, 33, 6, 163, -222, -340, -156, 50, 1390
1486636477.809067, 119, -27, 45, 29, 255, -214, -315, -136, 50, 1390
1486636477.809341, 86, -5, 25, 5, 57, -225, -313, -146, 50, 1390
1486636477.8122394, -39, 14, 12, -7, -194, -235, -315, -153, 50, 1390
1486636477.8239834, -77, 13, 10, -15, -62, -226, -315, -161, 50, 1390
1486636477.824723, 17, -15, 32, 22, 210, -221, -322, -141, 50, 1390
1486636477.830916, 135, -34, 46, 31, 258, -216, -311, -129, 50, 1390
1486636477.8317318, 70, -8, 22, 6, 71, -213, -299, -140, 50, 1390
1486636477.8322647, -58, 17, 15, -11, -189, -222, -300, -162, 50, 1390
1486636477.836226, -76, 9, 23, -9, -38, -224, -318, -160, 50, 1390
1486636477.846556, 31, -26, 27, 15, 209, -221, -322, -146, 50, 1390
1486636477.8505094, 137, -28, 44, 26, 257, -212, -318, -140, 50, 1390
1486636477.8519883, 65, 6, 29, 10, 44, -218, -307, -146, 50, 1390
1486636477.8625214, -57, 25, 15, -16, -202, -217, -302, -153, 50, 1390
1486636477.862771, -52, 16, 24, -14, -12, -209, -301, -142, 50, 1390
1486636477.863586, 59, -17, 33, 22, 235, -213, -309, -131, 50, 1390
1486636477.8694634, 128, -21, 42, 14, 231, -210, -305, -132, 50, 1390
1486636477.8720706, 40, 14, 27, 0, -20, -204, -288, -136, 50, 1390
1486636477.8729086, -60, 34, 16, -15, -172, -211, -299, -148, 50, 1390
1486636477.884132, -47, 11, 13, -1, 29, -207, -303, -138, 50, 1390
1486636477.8850088, 75, -22, 37, 15, 264, -198, -304, -120, 50, 1390
1486636477.889911, 137, -18, 37, 22, 206, -199, -296, -122, 50, 1390
1486636477.8998935, 38, 15, 25, -7, -76, -204, -291, -138, 50, 1390
1486636477.900237, -85, 24, 16, -21, -144, -210, -293, -143, 50, 1390
1486636477.9033825, -50, 1, 20, 4, 44, -203, -296, -139, 50, 1390
1486636477.9034395, 59, -17, 33, 22, 235, -213, -309, -131, 50, 1390
1486636477.9074275, 118, -8, 39, 20, 192, -198, -296, -126, 50, 1390
1486636477.9104087, 34, 20, 18, -12, -101, -202, -289, -137, 50, 1390
1486636477.9104784, -91, 34, 16, -15, -172, -211, -299, -148, 50, 1390
1486636477.9256332, -26, -4, 8, -8, 80, -205, -303, -136, 50, 1390
1486636477.9257, 101, -27, 33, 17, 320, -195, -298, -115, 50, 1390
1486636477.926049, 112, -12, 37, 22, 206, -199, -296, -122, 50, 1390
1486636477.9374843, 11, 14, 24, -17, -117, -201, -271, -138, 50, 1390
1486636477.9396331, -101, 22, 8, -15, -117, -202, -280, -139, 50, 1390
1486636477.9412727, -5, -1, 42, 4, 44, -203, -296, -139, 50, 1390
1486636477.945528, 107, -21, 41, 21, 280, -187, -277, -108, 50, 1390
1486636477.9455974, 105, -10, 30, 2, 124, -182, -268, -111, 50, 1390
1486636477.9463305, -25, 24, 13, -14, -101, -202, -289, -137, 50, 1390
1486636477.959998, -96, 21, 17, -21, -67, -197, -277, -131, 50, 1390
